year,month,ISO3,InterestRate,CPI,name,text_InterestRate,text_CPI
2001,9,CHL,6.5,3.912265,Chile,Chile<br> 6.50%,Chile<br> 3.91%
2001,10,CHL,6.5,3.427925,Chile,Chile<br> 6.50%,Chile<br> 3.43%
2001,11,CHL,6.5,3.069899,Chile,Chile<br> 6.50%,Chile<br> 3.07%
2001,12,CHL,6.5,2.63585,Chile,Chile<br> 6.50%,Chile<br> 2.64%
2002,1,CHL,6.0,2.208556,Chile,Chile<br> 6.00%,Chile<br> 2.21%
2002,2,CHL,5.5,2.53319,Chile,Chile<br> 5.50%,Chile<br> 2.53%
2002,3,CHL,4.75,2.586587,Chile,Chile<br> 4.75%,Chile<br> 2.59%
2002,4,CHL,4.75,2.500432,Chile,Chile<br> 4.75%,Chile<br> 2.50%
2002,5,CHL,4.0,2.149642,Chile,Chile<br> 4.00%,Chile<br> 2.15%
2002,6,CHL,4.0,1.963351,Chile,Chile<br> 4.00%,Chile<br> 1.96%
2002,7,CHL,3.25,2.613591,Chile,Chile<br> 3.25%,Chile<br> 2.61%
2002,8,CHL,3.0,2.180141,Chile,Chile<br> 3.00%,Chile<br> 2.18%
2002,9,CHL,3.0,2.292118,Chile,Chile<br> 3.00%,Chile<br> 2.29%
2002,10,CHL,3.0,3.043331,Chile,Chile<br> 3.00%,Chile<br> 3.04%
2002,11,CHL,3.0,2.961525,Chile,Chile<br> 3.00%,Chile<br> 2.96%
2002,12,CHL,3.0,2.82432,Chile,Chile<br> 3.00%,Chile<br> 2.82%
2003,1,CHL,2.75,3.008424,Chile,Chile<br> 2.75%,Chile<br> 3.01%
2003,2,CHL,2.75,3.829503,Chile,Chile<br> 2.75%,Chile<br> 3.83%
2003,3,CHL,2.75,4.489807,Chile,Chile<br> 2.75%,Chile<br> 4.49%
2003,4,CHL,2.75,4.002644,Chile,Chile<br> 2.75%,Chile<br> 4.00%
2003,5,CHL,2.75,3.510794,Chile,Chile<br> 2.75%,Chile<br> 3.51%
2003,6,CHL,2.75,3.642328,Chile,Chile<br> 2.75%,Chile<br> 3.64%
2003,7,CHL,2.75,3.095671,Chile,Chile<br> 2.75%,Chile<br> 3.10%
2003,8,CHL,2.75,2.878271,Chile,Chile<br> 2.75%,Chile<br> 2.88%
2003,9,CHL,2.75,2.2127,Chile,Chile<br> 2.75%,Chile<br> 2.21%
2003,10,CHL,2.75,1.172023,Chile,Chile<br> 2.75%,Chile<br> 1.17%
2003,11,CHL,2.75,0.952875,Chile,Chile<br> 2.75%,Chile<br> 0.95%
2003,12,CHL,2.25,1.072768,Chile,Chile<br> 2.25%,Chile<br> 1.07%
2004,1,CHL,1.75,0.788551,Chile,Chile<br> 1.75%,Chile<br> 0.79%
2004,2,CHL,1.75,-0.008818,Chile,Chile<br> 1.75%,Chile<br>-0.01%
2004,3,CHL,1.75,-0.747068,Chile,Chile<br> 1.75%,Chile<br>-0.75%
2004,4,CHL,1.75,-0.286651,Chile,Chile<br> 1.75%,Chile<br>-0.29%
2004,5,CHL,1.75,0.619292,Chile,Chile<br> 1.75%,Chile<br> 0.62%
2004,6,CHL,1.75,1.055924,Chile,Chile<br> 1.75%,Chile<br> 1.06%
2004,7,CHL,1.75,1.378645,Chile,Chile<br> 1.75%,Chile<br> 1.38%
2004,8,CHL,1.75,1.59514,Chile,Chile<br> 1.75%,Chile<br> 1.60%
2004,9,CHL,2.0,1.453597,Chile,Chile<br> 2.00%,Chile<br> 1.45%
2004,10,CHL,2.0,1.908249,Chile,Chile<br> 2.00%,Chile<br> 1.91%
2004,11,CHL,2.25,2.481918,Chile,Chile<br> 2.25%,Chile<br> 2.48%
2004,12,CHL,2.25,2.42835,Chile,Chile<br> 2.25%,Chile<br> 2.43%
2005,1,CHL,2.5,2.291711,Chile,Chile<br> 2.50%,Chile<br> 2.29%
2005,2,CHL,2.75,2.185689,Chile,Chile<br> 2.75%,Chile<br> 2.19%
2005,3,CHL,2.75,2.404847,Chile,Chile<br> 2.75%,Chile<br> 2.40%
2005,4,CHL,3.0,2.944742,Chile,Chile<br> 3.00%,Chile<br> 2.94%
2005,5,CHL,3.25,2.686975,Chile,Chile<br> 3.25%,Chile<br> 2.69%
2005,6,CHL,3.25,2.6667,Chile,Chile<br> 3.25%,Chile<br> 2.67%
2005,7,CHL,3.5,3.05699,Chile,Chile<br> 3.50%,Chile<br> 3.06%
2005,8,CHL,3.75,2.967921,Chile,Chile<br> 3.75%,Chile<br> 2.97%
2005,9,CHL,4.0,3.934277,Chile,Chile<br> 4.00%,Chile<br> 3.93%
2005,10,CHL,4.25,4.137441,Chile,Chile<br> 4.25%,Chile<br> 4.14%
2005,11,CHL,4.5,3.622931,Chile,Chile<br> 4.50%,Chile<br> 3.62%
2005,12,CHL,4.5,3.663597,Chile,Chile<br> 4.50%,Chile<br> 3.66%
2006,1,CHL,4.5,4.077988,Chile,Chile<br> 4.50%,Chile<br> 4.08%
2006,2,CHL,4.75,4.083092,Chile,Chile<br> 4.75%,Chile<br> 4.08%
2006,3,CHL,4.75,4.031557,Chile,Chile<br> 4.75%,Chile<br> 4.03%
2006,4,CHL,5.0,3.766254,Chile,Chile<br> 5.00%,Chile<br> 3.77%
2006,5,CHL,5.0,3.739133,Chile,Chile<br> 5.00%,Chile<br> 3.74%
2006,6,CHL,5.0,3.916651,Chile,Chile<br> 5.00%,Chile<br> 3.92%
2006,7,CHL,5.25,3.84242,Chile,Chile<br> 5.25%,Chile<br> 3.84%
2006,8,CHL,5.25,3.814486,Chile,Chile<br> 5.25%,Chile<br> 3.81%
2006,9,CHL,5.25,2.812685,Chile,Chile<br> 5.25%,Chile<br> 2.81%
2006,10,CHL,5.25,2.051294,Chile,Chile<br> 5.25%,Chile<br> 2.05%
2006,11,CHL,5.25,2.123491,Chile,Chile<br> 5.25%,Chile<br> 2.12%
2006,12,CHL,5.25,2.567686,Chile,Chile<br> 5.25%,Chile<br> 2.57%
2007,1,CHL,5.0,2.797534,Chile,Chile<br> 5.00%,Chile<br> 2.80%
2007,2,CHL,5.0,2.715956,Chile,Chile<br> 5.00%,Chile<br> 2.72%
2007,3,CHL,5.0,2.552931,Chile,Chile<br> 5.00%,Chile<br> 2.55%
2007,4,CHL,5.0,2.487568,Chile,Chile<br> 5.00%,Chile<br> 2.49%
2007,5,CHL,5.0,2.872517,Chile,Chile<br> 5.00%,Chile<br> 2.87%
2007,6,CHL,5.0,3.228277,Chile,Chile<br> 5.00%,Chile<br> 3.23%
2007,7,CHL,5.25,3.830661,Chile,Chile<br> 5.25%,Chile<br> 3.83%
2007,8,CHL,5.5,4.679244,Chile,Chile<br> 5.50%,Chile<br> 4.68%
2007,9,CHL,5.75,5.848976,Chile,Chile<br> 5.75%,Chile<br> 5.85%
2007,10,CHL,5.75,6.451352,Chile,Chile<br> 5.75%,Chile<br> 6.45%
2007,11,CHL,5.75,7.436603,Chile,Chile<br> 5.75%,Chile<br> 7.44%
2007,12,CHL,6.0,7.823145,Chile,Chile<br> 6.00%,Chile<br> 7.82%
2008,1,CHL,6.25,7.455075,Chile,Chile<br> 6.25%,Chile<br> 7.46%
2008,2,CHL,6.25,8.070803,Chile,Chile<br> 6.25%,Chile<br> 8.07%
2008,3,CHL,6.25,8.50844,Chile,Chile<br> 6.25%,Chile<br> 8.51%
2008,4,CHL,6.25,8.301081,Chile,Chile<br> 6.25%,Chile<br> 8.30%
2008,5,CHL,6.25,8.875021,Chile,Chile<br> 6.25%,Chile<br> 8.88%
2008,6,CHL,6.75,9.474134,Chile,Chile<br> 6.75%,Chile<br> 9.47%
2008,7,CHL,7.25,9.476223,Chile,Chile<br> 7.25%,Chile<br> 9.48%
2008,8,CHL,7.75,9.305241,Chile,Chile<br> 7.75%,Chile<br> 9.31%
2008,9,CHL,8.25,9.232459,Chile,Chile<br> 8.25%,Chile<br> 9.23%
2008,10,CHL,8.25,9.853124,Chile,Chile<br> 8.25%,Chile<br> 9.85%
2008,11,CHL,8.25,8.887383,Chile,Chile<br> 8.25%,Chile<br> 8.89%
2008,12,CHL,8.25,7.092753,Chile,Chile<br> 8.25%,Chile<br> 7.09%
2009,1,CHL,7.25,6.31756,Chile,Chile<br> 7.25%,Chile<br> 6.32%
2009,2,CHL,4.75,5.506888,Chile,Chile<br> 4.75%,Chile<br> 5.51%
2009,3,CHL,2.25,5.037037,Chile,Chile<br> 2.25%,Chile<br> 5.04%
2009,4,CHL,1.75,4.478084,Chile,Chile<br> 1.75%,Chile<br> 4.48%
2009,5,CHL,1.25,3.025313,Chile,Chile<br> 1.25%,Chile<br> 3.03%
2009,6,CHL,0.75,1.862691,Chile,Chile<br> 0.75%,Chile<br> 1.86%
2009,7,CHL,0.5,0.287348,Chile,Chile<br> 0.50%,Chile<br> 0.29%
2009,8,CHL,0.5,-0.995976,Chile,Chile<br> 0.50%,Chile<br>-1.00%
2009,9,CHL,0.5,-1.075055,Chile,Chile<br> 0.50%,Chile<br>-1.08%
2009,10,CHL,0.5,-1.938922,Chile,Chile<br> 0.50%,Chile<br>-1.94%
2009,11,CHL,0.5,-2.265519,Chile,Chile<br> 0.50%,Chile<br>-2.27%
2009,12,CHL,0.5,-1.38,Chile,Chile<br> 0.50%,Chile<br>-1.38%
2010,1,CHL,0.5,-0.107398,Chile,Chile<br> 0.50%,Chile<br>-0.11%
2010,2,CHL,0.5,0.532477,Chile,Chile<br> 0.50%,Chile<br> 0.53%
2010,3,CHL,0.5,0.235647,Chile,Chile<br> 0.50%,Chile<br> 0.24%
2010,4,CHL,0.5,0.85027,Chile,Chile<br> 0.50%,Chile<br> 0.85%
2010,5,CHL,0.5,1.469945,Chile,Chile<br> 0.50%,Chile<br> 1.47%
2010,6,CHL,1.0,1.122165,Chile,Chile<br> 1.00%,Chile<br> 1.12%
2010,7,CHL,1.5,2.214935,Chile,Chile<br> 1.50%,Chile<br> 2.21%
2010,8,CHL,2.0,2.488952,Chile,Chile<br> 2.00%,Chile<br> 2.49%
2010,9,CHL,2.5,1.895309,Chile,Chile<br> 2.50%,Chile<br> 1.90%
2010,10,CHL,2.75,1.994236,Chile,Chile<br> 2.75%,Chile<br> 1.99%
2010,11,CHL,3.0,2.545834,Chile,Chile<br> 3.00%,Chile<br> 2.55%
2010,12,CHL,3.25,2.979619,Chile,Chile<br> 3.25%,Chile<br> 2.98%
2011,1,CHL,3.25,2.721763,Chile,Chile<br> 3.25%,Chile<br> 2.72%
2011,2,CHL,3.5,2.67033,Chile,Chile<br> 3.50%,Chile<br> 2.67%
2011,3,CHL,4.0,3.370663,Chile,Chile<br> 4.00%,Chile<br> 3.37%
2011,4,CHL,4.5,3.224044,Chile,Chile<br> 4.50%,Chile<br> 3.22%
2011,5,CHL,5.0,3.256017,Chile,Chile<br> 5.00%,Chile<br> 3.26%
2011,6,CHL,5.25,3.441141,Chile,Chile<br> 5.25%,Chile<br> 3.44%
2011,7,CHL,5.25,2.910625,Chile,Chile<br> 5.25%,Chile<br> 2.91%
2011,8,CHL,5.25,3.1734,Chile,Chile<br> 5.25%,Chile<br> 3.17%
2011,9,CHL,5.25,3.268608,Chile,Chile<br> 5.25%,Chile<br> 3.27%
2011,10,CHL,5.25,3.674965,Chile,Chile<br> 5.25%,Chile<br> 3.67%
2011,11,CHL,5.25,3.919879,Chile,Chile<br> 5.25%,Chile<br> 3.92%
2011,12,CHL,5.25,4.431537,Chile,Chile<br> 5.25%,Chile<br> 4.43%
2012,1,CHL,5.0,4.248015,Chile,Chile<br> 5.00%,Chile<br> 4.25%
2012,2,CHL,5.0,4.409719,Chile,Chile<br> 5.00%,Chile<br> 4.41%
2012,3,CHL,5.0,3.7812,Chile,Chile<br> 5.00%,Chile<br> 3.78%
2012,4,CHL,5.0,3.5045,Chile,Chile<br> 5.00%,Chile<br> 3.50%
2012,5,CHL,5.0,3.132251,Chile,Chile<br> 5.00%,Chile<br> 3.13%
2012,6,CHL,5.0,2.642383,Chile,Chile<br> 5.00%,Chile<br> 2.64%
2012,7,CHL,5.0,2.502366,Chile,Chile<br> 5.00%,Chile<br> 2.50%
2012,8,CHL,5.0,2.571908,Chile,Chile<br> 5.00%,Chile<br> 2.57%
2012,9,CHL,5.0,2.851771,Chile,Chile<br> 5.00%,Chile<br> 2.85%
2012,10,CHL,5.0,2.920998,Chile,Chile<br> 5.00%,Chile<br> 2.92%
2012,11,CHL,5.0,2.134715,Chile,Chile<br> 5.00%,Chile<br> 2.13%
2012,12,CHL,5.0,1.48316,Chile,Chile<br> 5.00%,Chile<br> 1.48%
2013,1,CHL,5.0,1.74893,Chile,Chile<br> 5.00%,Chile<br> 1.75%
2013,2,CHL,5.0,1.483322,Chile,Chile<br> 5.00%,Chile<br> 1.48%
2013,3,CHL,5.0,1.881651,Chile,Chile<br> 5.00%,Chile<br> 1.88%
2013,4,CHL,5.0,1.650778,Chile,Chile<br> 5.00%,Chile<br> 1.65%
2013,5,CHL,5.0,1.565529,Chile,Chile<br> 5.00%,Chile<br> 1.57%
2013,6,CHL,5.0,2.334704,Chile,Chile<br> 5.00%,Chile<br> 2.33%
2013,7,CHL,5.0,2.400739,Chile,Chile<br> 5.00%,Chile<br> 2.40%
2013,8,CHL,5.0,2.460094,Chile,Chile<br> 5.00%,Chile<br> 2.46%
2013,9,CHL,5.0,2.176276,Chile,Chile<br> 5.00%,Chile<br> 2.18%
2013,10,CHL,4.75,1.911016,Chile,Chile<br> 4.75%,Chile<br> 1.91%
2013,11,CHL,4.5,2.627006,Chile,Chile<br> 4.50%,Chile<br> 2.63%
2013,12,CHL,4.5,3.0199,Chile,Chile<br> 4.50%,Chile<br> 3.02%
2014,1,CHL,4.5,2.839469,Chile,Chile<br> 4.50%,Chile<br> 2.84%
2014,2,CHL,4.25,3.21716,Chile,Chile<br> 4.25%,Chile<br> 3.22%
2014,3,CHL,4.0,3.505191,Chile,Chile<br> 4.00%,Chile<br> 3.51%
2014,4,CHL,4.0,4.330728,Chile,Chile<br> 4.00%,Chile<br> 4.33%
2014,5,CHL,4.0,4.738804,Chile,Chile<br> 4.00%,Chile<br> 4.74%
2014,6,CHL,4.0,4.314464,Chile,Chile<br> 4.00%,Chile<br> 4.31%
2014,7,CHL,3.75,4.50074,Chile,Chile<br> 3.75%,Chile<br> 4.50%
2014,8,CHL,3.5,4.542695,Chile,Chile<br> 3.50%,Chile<br> 4.54%
2014,9,CHL,3.25,4.905368,Chile,Chile<br> 3.25%,Chile<br> 4.91%
2014,10,CHL,3.0,5.682981,Chile,Chile<br> 3.00%,Chile<br> 5.68%
2014,11,CHL,3.0,5.450776,Chile,Chile<br> 3.00%,Chile<br> 5.45%
2014,12,CHL,3.0,4.646529,Chile,Chile<br> 3.00%,Chile<br> 4.65%
2015,1,CHL,3.0,4.54035,Chile,Chile<br> 3.00%,Chile<br> 4.54%
2015,2,CHL,3.0,4.400079,Chile,Chile<br> 3.00%,Chile<br> 4.40%
2015,3,CHL,3.0,4.184133,Chile,Chile<br> 3.00%,Chile<br> 4.18%
2015,4,CHL,3.0,4.137112,Chile,Chile<br> 3.00%,Chile<br> 4.14%
2015,5,CHL,3.0,3.96967,Chile,Chile<br> 3.00%,Chile<br> 3.97%
2015,6,CHL,3.0,4.419185,Chile,Chile<br> 3.00%,Chile<br> 4.42%
2015,7,CHL,3.0,4.617169,Chile,Chile<br> 3.00%,Chile<br> 4.62%
2015,8,CHL,3.0,4.984257,Chile,Chile<br> 3.00%,Chile<br> 4.98%
2015,9,CHL,3.0,4.645248,Chile,Chile<br> 3.00%,Chile<br> 4.65%
2015,10,CHL,3.25,3.98904,Chile,Chile<br> 3.25%,Chile<br> 3.99%
2015,11,CHL,3.25,3.936498,Chile,Chile<br> 3.25%,Chile<br> 3.94%
2015,12,CHL,3.5,4.378984,Chile,Chile<br> 3.50%,Chile<br> 4.38%
2016,1,CHL,3.5,4.788472,Chile,Chile<br> 3.50%,Chile<br> 4.79%
2016,2,CHL,3.5,4.711621,Chile,Chile<br> 3.50%,Chile<br> 4.71%
2016,3,CHL,3.5,4.45187,Chile,Chile<br> 3.50%,Chile<br> 4.45%
2016,4,CHL,3.5,4.192635,Chile,Chile<br> 3.50%,Chile<br> 4.19%
2016,5,CHL,3.5,4.243316,Chile,Chile<br> 3.50%,Chile<br> 4.24%
2016,6,CHL,3.5,4.207355,Chile,Chile<br> 3.50%,Chile<br> 4.21%
2016,7,CHL,3.5,4.019802,Chile,Chile<br> 3.50%,Chile<br> 4.02%
2016,8,CHL,3.5,3.371114,Chile,Chile<br> 3.50%,Chile<br> 3.37%
2016,9,CHL,3.5,3.095534,Chile,Chile<br> 3.50%,Chile<br> 3.10%
2016,10,CHL,3.5,2.847857,Chile,Chile<br> 3.50%,Chile<br> 2.85%
2016,11,CHL,3.5,2.929474,Chile,Chile<br> 3.50%,Chile<br> 2.93%
2016,12,CHL,3.5,2.708149,Chile,Chile<br> 3.50%,Chile<br> 2.71%
2017,1,CHL,3.25,2.779726,Chile,Chile<br> 3.25%,Chile<br> 2.78%
2017,2,CHL,3.25,2.740031,Chile,Chile<br> 3.25%,Chile<br> 2.74%
2017,3,CHL,3.0,2.743335,Chile,Chile<br> 3.00%,Chile<br> 2.74%
2017,4,CHL,2.75,2.655019,Chile,Chile<br> 2.75%,Chile<br> 2.66%
2017,5,CHL,2.5,2.554112,Chile,Chile<br> 2.50%,Chile<br> 2.55%
2017,6,CHL,2.5,1.697375,Chile,Chile<br> 2.50%,Chile<br> 1.70%
2017,7,CHL,2.5,1.696347,Chile,Chile<br> 2.50%,Chile<br> 1.70%
2017,8,CHL,2.5,1.852797,Chile,Chile<br> 2.50%,Chile<br> 1.85%
2017,9,CHL,2.5,1.451866,Chile,Chile<br> 2.50%,Chile<br> 1.45%
2017,10,CHL,2.5,1.877566,Chile,Chile<br> 2.50%,Chile<br> 1.88%
2017,11,CHL,2.5,1.910537,Chile,Chile<br> 2.50%,Chile<br> 1.91%
2017,12,CHL,2.5,2.269617,Chile,Chile<br> 2.50%,Chile<br> 2.27%
2018,1,CHL,2.5,2.305931,Chile,Chile<br> 2.50%,Chile<br> 2.31%
2018,2,CHL,2.5,2.16487,Chile,Chile<br> 2.50%,Chile<br> 2.16%
2018,3,CHL,2.5,1.980711,Chile,Chile<br> 2.50%,Chile<br> 1.98%
2018,4,CHL,2.5,2.013872,Chile,Chile<br> 2.50%,Chile<br> 2.01%
2018,5,CHL,2.5,2.150983,Chile,Chile<br> 2.50%,Chile<br> 2.15%
2018,6,CHL,2.5,2.643117,Chile,Chile<br> 2.50%,Chile<br> 2.64%
2018,7,CHL,2.5,2.724108,Chile,Chile<br> 2.50%,Chile<br> 2.72%
2018,8,CHL,2.5,2.608961,Chile,Chile<br> 2.50%,Chile<br> 2.61%
2018,9,CHL,2.5,2.969144,Chile,Chile<br> 2.50%,Chile<br> 2.97%
2018,10,CHL,2.75,2.776169,Chile,Chile<br> 2.75%,Chile<br> 2.78%
2018,11,CHL,2.75,2.596484,Chile,Chile<br> 2.75%,Chile<br> 2.60%
2018,12,CHL,2.75,2.262509,Chile,Chile<br> 2.75%,Chile<br> 2.26%
2019,1,CHL,3.0,1.78824,Chile,Chile<br> 3.00%,Chile<br> 1.79%
2019,2,CHL,3.0,1.725878,Chile,Chile<br> 3.00%,Chile<br> 1.73%
2019,3,CHL,3.0,2.004432,Chile,Chile<br> 3.00%,Chile<br> 2.00%
2019,4,CHL,3.0,1.998995,Chile,Chile<br> 3.00%,Chile<br> 2.00%
2019,5,CHL,3.0,2.344454,Chile,Chile<br> 3.00%,Chile<br> 2.34%
2019,6,CHL,2.5,2.302302,Chile,Chile<br> 2.50%,Chile<br> 2.30%
2019,7,CHL,2.5,2.205149,Chile,Chile<br> 2.50%,Chile<br> 2.21%
2019,8,CHL,2.5,2.302861,Chile,Chile<br> 2.50%,Chile<br> 2.30%
2019,9,CHL,2.0,2.109243,Chile,Chile<br> 2.00%,Chile<br> 2.11%
2019,10,CHL,1.75,2.536914,Chile,Chile<br> 1.75%,Chile<br> 2.54%
2019,11,CHL,1.75,2.707796,Chile,Chile<br> 1.75%,Chile<br> 2.71%
2019,12,CHL,1.75,3.000795,Chile,Chile<br> 1.75%,Chile<br> 3.00%
2020,1,CHL,1.75,3.46402,Chile,Chile<br> 1.75%,Chile<br> 3.46%
2020,2,CHL,1.75,3.889275,Chile,Chile<br> 1.75%,Chile<br> 3.89%
2020,3,CHL,1.0,3.742471,Chile,Chile<br> 1.00%,Chile<br> 3.74%
2020,4,CHL,0.5,3.417372,Chile,Chile<br> 0.50%,Chile<br> 3.42%
2020,5,CHL,0.5,2.750857,Chile,Chile<br> 0.50%,Chile<br> 2.75%
2020,6,CHL,0.5,2.632094,Chile,Chile<br> 0.50%,Chile<br> 2.63%
2020,7,CHL,0.5,2.499268,Chile,Chile<br> 0.50%,Chile<br> 2.50%
2020,8,CHL,0.5,2.445917,Chile,Chile<br> 0.50%,Chile<br> 2.45%
2020,9,CHL,0.5,3.088765,Chile,Chile<br> 0.50%,Chile<br> 3.09%
2020,10,CHL,0.5,2.947714,Chile,Chile<br> 0.50%,Chile<br> 2.95%
2020,11,CHL,0.5,2.732979,Chile,Chile<br> 0.50%,Chile<br> 2.73%
2020,12,CHL,0.5,2.971252,Chile,Chile<br> 0.50%,Chile<br> 2.97%
2021,1,CHL,0.5,3.117805,Chile,Chile<br> 0.50%,Chile<br> 3.12%
2021,2,CHL,0.5,2.845955,Chile,Chile<br> 0.50%,Chile<br> 2.85%
2021,3,CHL,0.5,2.884066,Chile,Chile<br> 0.50%,Chile<br> 2.88%
2021,4,CHL,0.5,3.323493,Chile,Chile<br> 0.50%,Chile<br> 3.32%
2021,5,CHL,0.5,3.649009,Chile,Chile<br> 0.50%,Chile<br> 3.65%
2021,6,CHL,0.5,3.803985,Chile,Chile<br> 0.50%,Chile<br> 3.80%
2021,7,CHL,0.75,4.54329,Chile,Chile<br> 0.75%,Chile<br> 4.54%
2021,8,CHL,0.75,4.77504,Chile,Chile<br> 0.75%,Chile<br> 4.78%
2021,9,CHL,1.5,5.340265,Chile,Chile<br> 1.50%,Chile<br> 5.34%
2021,10,CHL,2.75,6.027037,Chile,Chile<br> 2.75%,Chile<br> 6.03%
2021,11,CHL,2.75,6.702388,Chile,Chile<br> 2.75%,Chile<br> 6.70%
2021,12,CHL,4.0,7.166948,Chile,Chile<br> 4.00%,Chile<br> 7.17%
2022,1,CHL,5.5,7.703042,Chile,Chile<br> 5.50%,Chile<br> 7.70%
2022,2,CHL,5.5,7.809453,Chile,Chile<br> 5.50%,Chile<br> 7.81%
2022,3,CHL,7.0,9.408826,Chile,Chile<br> 7.00%,Chile<br> 9.41%
1999,1,CHN,6.39,-1.2,China,China<br> 6.39%,China<br>-1.20%
1999,2,CHN,6.39,-1.3,China,China<br> 6.39%,China<br>-1.30%
1999,3,CHN,6.39,-1.8,China,China<br> 6.39%,China<br>-1.80%
1999,4,CHN,6.39,-2.2,China,China<br> 6.39%,China<br>-2.20%
1999,5,CHN,6.39,-2.2,China,China<br> 6.39%,China<br>-2.20%
1999,6,CHN,5.85,-2.1,China,China<br> 5.85%,China<br>-2.10%
1999,7,CHN,5.85,-1.4,China,China<br> 5.85%,China<br>-1.40%
1999,8,CHN,5.85,-1.3,China,China<br> 5.85%,China<br>-1.30%
1999,9,CHN,5.85,-0.8,China,China<br> 5.85%,China<br>-0.80%
1999,10,CHN,5.85,-0.6,China,China<br> 5.85%,China<br>-0.60%
1999,11,CHN,5.85,-0.9,China,China<br> 5.85%,China<br>-0.90%
1999,12,CHN,5.85,-1.0,China,China<br> 5.85%,China<br>-1.00%
2000,1,CHN,5.85,-0.2,China,China<br> 5.85%,China<br>-0.20%
2000,2,CHN,5.85,0.7,China,China<br> 5.85%,China<br> 0.70%
2000,3,CHN,5.85,-0.2,China,China<br> 5.85%,China<br>-0.20%
2000,4,CHN,5.85,-0.3,China,China<br> 5.85%,China<br>-0.30%
2000,5,CHN,5.85,0.1,China,China<br> 5.85%,China<br> 0.10%
2000,6,CHN,5.85,0.5,China,China<br> 5.85%,China<br> 0.50%
2000,7,CHN,5.85,0.5,China,China<br> 5.85%,China<br> 0.50%
2000,8,CHN,5.85,0.3,China,China<br> 5.85%,China<br> 0.30%
2000,9,CHN,5.85,0.0,China,China<br> 5.85%,China<br> 0.00%
2000,10,CHN,5.85,0.0,China,China<br> 5.85%,China<br> 0.00%
2000,11,CHN,5.85,1.3,China,China<br> 5.85%,China<br> 1.30%
2000,12,CHN,5.85,1.5,China,China<br> 5.85%,China<br> 1.50%
2001,1,CHN,5.85,0.555579,China,China<br> 5.85%,China<br> 0.56%
2001,2,CHN,5.85,-1.799894,China,China<br> 5.85%,China<br>-1.80%
2001,3,CHN,5.85,-0.639024,China,China<br> 5.85%,China<br>-0.64%
2001,4,CHN,5.85,1.149447,China,China<br> 5.85%,China<br> 1.15%
2001,5,CHN,5.85,1.87286,China,China<br> 5.85%,China<br> 1.87%
2001,6,CHN,5.85,2.160708,China,China<br> 5.85%,China<br> 2.16%
2001,7,CHN,5.85,2.126636,China,China<br> 5.85%,China<br> 2.13%
2001,8,CHN,5.85,1.603955,China,China<br> 5.85%,China<br> 1.60%
2001,9,CHN,5.85,0.651318,China,China<br> 5.85%,China<br> 0.65%
2001,10,CHN,5.85,1.017349,China,China<br> 5.85%,China<br> 1.02%
2001,11,CHN,5.85,0.212717,China,China<br> 5.85%,China<br> 0.21%
2001,12,CHN,5.85,-0.176359,China,China<br> 5.85%,China<br>-0.18%
2002,1,CHN,5.85,-1.010902,China,China<br> 5.85%,China<br>-1.01%
2002,2,CHN,5.31,-0.019802,China,China<br> 5.31%,China<br>-0.02%
2002,3,CHN,5.31,-0.717203,China,China<br> 5.31%,China<br>-0.72%
2002,4,CHN,5.31,-1.222664,China,China<br> 5.31%,China<br>-1.22%
2002,5,CHN,5.31,-1.019083,China,China<br> 5.31%,China<br>-1.02%
2002,6,CHN,5.31,-0.717969,China,China<br> 5.31%,China<br>-0.72%
2002,7,CHN,5.31,-0.924797,China,China<br> 5.31%,China<br>-0.92%
2002,8,CHN,5.31,-0.730964,China,China<br> 5.31%,China<br>-0.73%
2002,9,CHN,5.31,-0.623868,China,China<br> 5.31%,China<br>-0.62%
2002,10,CHN,5.31,-0.722311,China,China<br> 5.31%,China<br>-0.72%
2002,11,CHN,5.31,-0.623241,China,China<br> 5.31%,China<br>-0.62%
2002,12,CHN,5.31,-0.431814,China,China<br> 5.31%,China<br>-0.43%
2003,1,CHN,5.31,0.370445,China,China<br> 5.31%,China<br> 0.37%
2003,2,CHN,5.31,0.16835,China,China<br> 5.31%,China<br> 0.17%
2003,3,CHN,5.31,0.872881,China,China<br> 5.31%,China<br> 0.87%
2003,4,CHN,5.31,0.97615,China,China<br> 5.31%,China<br> 0.98%
2003,5,CHN,5.31,0.575351,China,China<br> 5.31%,China<br> 0.58%
2003,6,CHN,5.31,0.26482,China,China<br> 5.31%,China<br> 0.26%
2003,7,CHN,5.31,0.471843,China,China<br> 5.31%,China<br> 0.47%
2003,8,CHN,5.31,0.869298,China,China<br> 5.31%,China<br> 0.87%
2003,9,CHN,5.31,1.073309,China,China<br> 5.31%,China<br> 1.07%
2003,10,CHN,5.31,1.778496,China,China<br> 5.31%,China<br> 1.78%
2003,11,CHN,5.31,2.89298,China,China<br> 5.31%,China<br> 2.89%
2003,12,CHN,5.31,3.207262,China,China<br> 5.31%,China<br> 3.21%
2004,1,CHN,5.31,3.201995,China,China<br> 5.31%,China<br> 3.20%
2004,2,CHN,5.31,2.076125,China,China<br> 5.31%,China<br> 2.08%
2004,3,CHN,5.31,3.00378,China,China<br> 5.31%,China<br> 3.00%
2004,4,CHN,5.31,3.727327,China,China<br> 5.31%,China<br> 3.73%
